Date,Time,price_east,price_west,load_west,load_eeast
06-11-2015,18,43.06,43.06,2557.8,1648.5
06-11-2015,19,36.7,42.91,2481.8,1612.2
06-11-2015,20,34.61,44.96,2349.7,1525.6
06-11-2015,21,29.98,41.79,2251.3,1444.3
06-11-2015,22,29.96,41.19,2140,1375.5
06-11-2015,23,14.77,39.97,2066.6,1343.2
06-11-2015,24,14.02,32.59,1938.2,1238.6
06-12-2015,1,13.09,30.03,1800.1,1136.6
06-12-2015,2,11.57,11.57,1738.1,1070.1
06-12-2015,3,10.67,10.67,1710.3,1030
06-12-2015,4,9.45,9.45,1683.3,1018.7
06-12-2015,5,5.56,9.97,1685.5,999.5
06-12-2015,6,17.27,12.86,1809,1071
06-12-2015,7,32.21,33.14,2137,1274.7
06-12-2015,8,42.41,42.41,2519.7,1506.8
06-12-2015,9,44.92,44.92,2701.6,1634.1
06-12-2015,10,44.45,44.45,2723.7,1680
06-12-2015,11,41.85,41.85,2768.3,1703.5
06-12-2015,12,40.75,40.75,2742.4,1694.4
06-12-2015,13,35.15,35.15,2630.6,1657
06-12-2015,14,32.02,32.02,2552.8,1631
06-12-2015,15,30.14,30.14,2415.2,1581.1
06-12-2015,16,31.95,31.95,2292.6,1535.9
06-12-2015,17,32.18,32.18,2270.1,1515.3
06-12-2015,18,35.4,35.4,2317.8,1542
06-12-2015,19,40.72,40.72,2266.3,1521.2
06-12-2015,20,39.09,39.09,2130.6,1442.8
06-12-2015,21,39.12,39.12,2017.5,1359.8
06-12-2015,22,30,31.17,1931.7,1302.3
06-12-2015,23,29.91,29.91,1898.8,1279.1
06-12-2015,24,11.71,11.71,1813.4,1218.9
06-13-2015,1,8.54,8.54,1667.3,1121.1
06-13-2015,2,6.81,6.81,1565.3,1046.2
06-13-2015,3,5.79,5.79,1536.9,1009.2
06-13-2015,4,5.27,5.27,1537.4,989.7
06-13-2015,5,4.99,4.99,1484.4,947.8
06-13-2015,6,5.6,5.6,1495.3,952.5
06-13-2015,7,7.56,7.56,1595.1,1014.9
06-13-2015,8,9.63,9.63,1762.7,1140.4
06-13-2015,9,27.3,27.3,1962.4,1278.8
06-13-2015,10,29.87,29.87,2075.3,1383.6
06-13-2015,11,28.91,28.91,2144.3,1444.8
06-13-2015,12,28.78,28.78,2129.5,1448.2
06-13-2015,13,26.25,26.25,2090.6,1434.6
06-13-2015,14,11.97,11.97,2060.4,1424.8
06-13-2015,15,11.46,11.46,2043.4,1397.5
06-13-2015,16,11.01,11.01,2014.8,1379.4
06-13-2015,17,11.1,11.1,2026.8,1393.9
06-13-2015,18,11.7,11.7,2197.4,1466.7
06-13-2015,19,11.74,11.74,2210.2,1499
06-13-2015,20,11.19,11.19,2071,1420.3
06-13-2015,21,11.02,11.02,1950.1,1356.2
06-13-2015,22,10.66,10.66,1860.1,1302
06-13-2015,23,10.63,10.63,1802.7,1275.9
06-13-2015,24,8.87,8.87,1684.5,1199.2
06-14-2015,1,8.51,8.51,1606.2,1103.8
06-14-2015,2,7.46,7.46,1560,1034.2
06-14-2015,3,6.38,6.38,1536.2,995.4
06-14-2015,4,5.45,5.45,1528.2,985.7
06-14-2015,5,4.78,4.78,1492.7,952.3
06-14-2015,6,4.71,4.71,1485.8,939.6
06-14-2015,7,5.68,5.68,1565.3,983.3
06-14-2015,8,7,7,1725.3,1076.6
06-14-2015,9,8.53,8.53,1926.2,1215.7
06-14-2015,10,9.81,9.81,2021.9,1316.2
06-14-2015,11,10.91,10.91,2077.8,1392.3
06-14-2015,12,10.91,10.91,2076.1,1406.2
06-14-2015,13,9.89,9.89,2054.4,1396.4
06-14-2015,14,8.92,8.92,2022.7,1379.2
06-14-2015,15,8.46,8.46,2017.7,1365.3
06-14-2015,16,8.02,8.02,2013.9,1356.1
06-14-2015,17,7.46,7.46,2039.3,1376
06-14-2015,18,8.26,8.26,2224,1468.7
06-14-2015,19,9.13,9.13,2246.4,1494.9
06-14-2015,20,8.97,8.97,2131.6,1434.6
06-14-2015,21,8.69,8.69,2014.5,1361
06-14-2015,22,8.7,8.7,1902.5,1291.5
06-14-2015,23,8.58,8.58,1859.3,1245.2
06-14-2015,24,7.12,7.12,1793.9,1156.2
06-15-2015,1,6.07,6.07,1744.2,1064.7
06-15-2015,2,4.59,4.59,1698.7,1011.1
06-15-2015,3,4.22,4.22,1670.1,989.5
06-15-2015,4,4.11,4.11,1677.5,978.2
06-15-2015,5,4.4,4.4,1675.5,968.9
06-15-2015,6,7.89,7.89,1785.6,1042.8
06-15-2015,7,12.21,12.21,2117.9,1252.5
06-15-2015,8,14.1,14.1,2534.9,1496.7
06-15-2015,9,31.82,31.82,2708.3,1619.5
06-15-2015,10,39.14,39.14,2737.1,1663.6
06-15-2015,11,38.05,38.05,2806.6,1696.2
06-15-2015,12,37.48,37.48,2811.4,1696.9
06-15-2015,13,23.38,31.83,2719.5,1691.5
06-15-2015,14,26.3,31.81,2739.5,1689.8
06-15-2015,15,29.71,29.71,2675.3,1658.2
06-15-2015,16,14.26,29.43,2568.1,1605.9
06-15-2015,17,13.66,13.66,2502.5,1593.5
06-15-2015,18,13.58,29.43,2630.7,1681.9
06-15-2015,19,13.35,26.41,2537.8,1643.6
06-15-2015,20,13.13,26.47,2390.7,1541.7
06-15-2015,21,13.01,13.01,2253.3,1443.7
06-15-2015,22,13.11,13.11,2153.4,1363.9
06-15-2015,23,12.74,12.74,2037.5,1312.6
06-15-2015,24,11.32,11.32,1887.5,1199.9
06-16-2015,1,11,11,1790.9,1104.1
06-16-2015,2,9.24,9.24,1735.5,1057
06-16-2015,3,8.13,8.13,1703.6,1024.2
06-16-2015,4,7.68,7.68,1715.7,1026.2
06-16-2015,5,7.94,7.94,1716.9,1017.4
06-16-2015,6,10.61,10.61,1818.4,1077.8
06-16-2015,7,13.83,13.83,2184.4,1297.4
06-16-2015,8,48.15,48.15,2586.5,1536.3
06-16-2015,9,50.97,50.97,2751,1657.9
06-16-2015,10,43.68,46.66,2743.9,1692.8
06-16-2015,11,46.77,46.77,2818.3,1726.2
06-16-2015,12,36.22,49.7,2813.2,1736.4
06-16-2015,13,31.44,42.73,2726.6,1715.5
06-16-2015,14,33.53,40.67,2744.8,1711.9
06-16-2015,15,29.84,39.49,2696.7,1676.8
06-16-2015,16,19.98,36.94,2553.5,1628.7
06-16-2015,17,17,36.41,2494.9,1608.9
06-16-2015,18,13.94,38.18,2599.1,1668.7
06-16-2015,19,13.9,39.75,2505.3,1635.8
06-16-2015,20,13.95,42.94,2350.7,1545.4
06-16-2015,21,36.31,39.62,2219.1,1452.1
06-16-2015,22,31.27,38.01,2099.5,1371.4
06-16-2015,23,34.28,34.28,2044.4,1322.5
06-16-2015,24,23.2,23.2,1919,1213.2
06-17-2015,1,10.96,10.96,1758.4,1116.4
06-17-2015,2,9.88,9.88,1704.9,1054.6
06-17-2015,3,8.88,8.88,1661.4,1021.7
06-17-2015,4,8.42,8.42,1664.5,1021.3
06-17-2015,5,8.3,8.3,1664.9,1008.5
06-17-2015,6,10.35,10.35,1774.2,1076.9
06-17-2015,7,28.59,28.59,2161.4,1294.9
06-17-2015,8,41.3,41.3,2546.3,1523.1
06-17-2015,9,43.21,43.21,2726.2,1634.5
06-17-2015,10,33.3,38.65,2761.1,1676.3
06-17-2015,11,30.43,30.43,2851.4,1702.7
06-17-2015,12,19.8,30.92,2871.8,1712.3
06-17-2015,13,15.89,29.21,2802.1,1700.1
06-17-2015,14,14.94,28.45,2834.7,1705.3
06-17-2015,15,14.52,14.52,2782.3,1696.6
06-17-2015,16,14.08,14.08,2680.3,1664.2
06-17-2015,17,13.7,13.7,2659.5,1668.6
06-17-2015,18,13.22,13.22,2758.5,1778.8
06-17-2015,19,13.09,13.09,2628.8,1748.9
06-17-2015,20,12.86,12.86,2452.3,1670.9
06-17-2015,21,12.56,12.56,2300.8,1553.3
06-17-2015,22,12.11,12.11,2168.6,1456.9
06-17-2015,23,11.47,11.47,2076.5,1369.9
06-17-2015,24,9.79,9.79,1908.1,1237.1
06-18-2015,1,9.29,9.29,1776,1128
06-18-2015,2,7.21,7.21,1703.9,1076.3
06-18-2015,3,5.99,5.99,1685.6,1048.5
06-18-2015,4,5.21,5.21,1680.2,1041.1
06-18-2015,5,5.29,5.29,1688,1028.1
06-18-2015,6,7.25,7.25,1788,1086.3
06-18-2015,7,11.72,11.72,2163.4,1301.6
06-18-2015,8,13.38,13.38,2574.2,1551.2
06-18-2015,9,17.1,17.1,2738,1672.9
06-18-2015,10,15.91,29.84,2758.3,1734.1
06-18-2015,11,14.94,14.94,2824.4,1764.6
06-18-2015,12,13.85,13.85,2819.9,1769.9
06-18-2015,13,12.95,12.95,2742.9,1747.4
06-18-2015,14,12.73,12.73,2760,1745.5
06-18-2015,15,12.4,12.4,2705.8,1710.8
06-18-2015,16,12.12,12.12,2570.1,1664
06-18-2015,17,11.76,11.76,2527.2,1646
06-18-2015,18,11.97,11.97,2620.9,1718.1
06-18-2015,19,11.89,11.89,2540.8,1690.6
06-18-2015,20,11.62,11.62,2395.4,1607.1
06-18-2015,21,11.19,11.19,2288.4,1514.6
06-18-2015,22,10.75,10.75,2166.4,1425.1
06-18-2015,23,10.26,10.26,2083.4,1366.1
06-18-2015,24,9.17,9.17,1967.1,1280.7
06-19-2015,1,8.17,8.17,1855.7,1183.1
06-19-2015,2,6.34,6.34,1802.1,1115.6
06-19-2015,3,4.69,4.69,1753.7,1063.9
06-19-2015,4,4.27,4.27,1731,1045.4
06-19-2015,5,4.06,4.06,1745.3,1041.5
06-19-2015,6,4.45,4.45,1840.9,1093.8
06-19-2015,7,10.19,10.19,2154.3,1302.8
06-19-2015,8,12.01,12.01,2546,1548.2
06-19-2015,9,12.7,12.7,2699.2,1680.5
06-19-2015,10,12.99,12.99,2741.5,1745.4
06-19-2015,11,13.58,13.58,2812.4,1784
06-19-2015,12,13.21,13.21,2780.4,1786
06-19-2015,13,12.98,12.98,2674,1760.6
06-19-2015,14,12.73,12.73,2581.5,1734.4
06-19-2015,15,12.5,12.5,2455.1,1673.8
06-19-2015,16,12.15,12.15,2333.9,1628.8
06-19-2015,17,12.04,12.04,2318.7,1605.3
06-19-2015,18,12.1,12.1,2405.5,1653.7
06-19-2015,19,12.09,12.09,2348.2,1625.1
06-19-2015,20,11.81,11.81,2204.4,1525.8
06-19-2015,21,11.52,11.52,2108,1425.8
06-19-2015,22,11.84,11.84,1973.6,1347.8
06-19-2015,23,11.97,11.97,1918.2,1304.4
06-19-2015,24,11.67,11.67,1813.7,1235.9
06-20-2015,1,9.61,9.61,1684.8,1141.9
06-20-2015,2,8.84,8.84,1580,1067.3
06-20-2015,3,8.18,8.18,1514,1033.9
06-20-2015,4,7.19,7.19,1496.9,1012.5
06-20-2015,5,5.84,5.84,1462,970.3
06-20-2015,6,5.82,5.82,1478.4,970.6
06-20-2015,7,8.11,8.11,1590.8,1031.2
06-20-2015,8,8.92,8.92,1782.8,1144.5
06-20-2015,9,9.75,9.75,1985.9,1282.7
06-20-2015,10,10.4,10.4,2091.5,1390.6
06-20-2015,11,10.97,10.97,2145.3,1448.7
06-20-2015,12,10.98,10.98,2128.6,1461.1
06-20-2015,13,10.44,10.44,2077.6,1437.2
06-20-2015,14,10.05,10.05,2019.6,1421
06-20-2015,15,9.62,9.62,1984.4,1389.6
06-20-2015,16,9.46,9.46,1962.5,1364.9
06-20-2015,17,9.48,9.48,1980.3,1374.2
06-20-2015,18,9.9,9.9,2122.1,1432.8
06-20-2015,19,10.22,10.22,2099.5,1456.9
06-20-2015,20,10.09,10.09,1987.1,1397.6
06-20-2015,21,9.79,9.79,1904,1331.7
06-20-2015,22,10.02,10.02,1817.8,1288.5
06-20-2015,23,10.08,10.08,1776.8,1258.6
06-20-2015,24,9.71,9.71,1695.5,1205.4
06-21-2015,1,9.8,9.8,1577,1121.1
06-21-2015,2,9.52,9.52,1508.7,1046.3
06-21-2015,3,9.17,9.17,1471.6,1007.9
06-21-2015,4,8.76,8.76,1452.6,987.5
06-21-2015,5,8.39,8.39,1421.1,952.6
06-21-2015,6,8.59,8.59,1433.5,941.2
06-21-2015,7,9,9,1522.9,977.5
06-21-2015,8,9.74,9.74,1678.9,1074
06-21-2015,9,20.48,20.48,1829.8,1209.4
06-21-2015,10,22.63,22.63,1942.2,1318.7
06-21-2015,11,23.77,23.77,1996,1387
06-21-2015,12,26.21,26.21,2014.8,1408.3
06-21-2015,13,23.71,23.71,1986.3,1404.2
06-21-2015,14,15.52,15.52,1969.3,1383.4
06-21-2015,15,15.53,15.53,1945.9,1360.1
06-21-2015,16,16.94,16.94,1922.9,1344.7
06-21-2015,17,15.33,15.33,1963.5,1341.8
06-21-2015,18,22.47,22.47,2137.9,1429.9
06-21-2015,19,28.99,28.99,2163,1464.7
06-21-2015,20,31.95,31.95,2070.9,1412.2
06-21-2015,21,32.7,32.7,1990.4,1360.4
06-21-2015,22,32.58,32.58,1911.4,1313.4
06-21-2015,23,12.95,12.95,1860.2,1248.7
06-21-2015,24,11.23,11.23,1758.9,1160.9
06-22-2015,1,11.54,11.54,1705.1,1065.7
06-22-2015,2,11.08,11.08,1675.2,1010.7
06-22-2015,3,10.62,10.62,1617.3,988.1
06-22-2015,4,10.54,10.54,1639,979.7
06-22-2015,5,10.58,10.58,1657.3,974.9
06-22-2015,6,11.33,11.33,1770.3,1050.1
06-22-2015,7,16.06,16.06,2143.7,1272
06-22-2015,8,40.11,40.11,2503.2,1529.8
06-22-2015,9,43.47,43.47,2669,1646.8
06-22-2015,10,43.53,43.53,2720.5,1700
06-22-2015,11,43.72,43.72,2788.1,1749.8
06-22-2015,12,43.52,43.52,2781.3,1739.7
06-22-2015,13,38.24,38.24,2706.1,1724.4
06-22-2015,14,39.7,39.7,2718.4,1706.3
06-22-2015,15,35.31,35.31,2659,1672.2
06-22-2015,16,34.66,34.66,2534.9,1625.1
06-22-2015,17,33.04,33.04,2475.3,1600.7
06-22-2015,18,35.09,35.09,2596.4,1665.6
06-22-2015,19,35.59,35.59,2543.5,1631
06-22-2015,20,37.69,37.69,2405.1,1544.4
06-22-2015,21,38.99,38.99,2289.9,1453.4
06-22-2015,22,35.5,35.5,2167.1,1374.9
06-22-2015,23,31.04,31.04,2087,1314.2
06-22-2015,24,27.05,27.05,1954.3,1207
06-23-2015,1,12.82,12.82,1796.2,1108.5
06-23-2015,2,12.32,12.32,1730.9,1049.6
06-23-2015,3,12.07,12.07,1704.4,1021.6
06-23-2015,4,11.93,11.93,1702.7,1013.6
06-23-2015,5,11.88,11.88,1685.6,998.5
06-23-2015,6,12.15,12.15,1789.8,1059.9
06-23-2015,7,30.46,30.46,2108.8,1274.7
06-23-2015,8,34.04,38.28,2497.7,1508
06-23-2015,9,42.28,42.28,2662.5,1623.3
06-23-2015,10,40.28,40.28,2697.7,1668.3
06-23-2015,11,40.42,40.42,2750.3,1710.5
06-23-2015,12,40.44,40.44,2748,1706.8
06-23-2015,13,32.84,32.84,2693.1,1691.4
06-23-2015,14,31,31,2716.1,1692.4
06-23-2015,15,30.35,30.35,2659,1662.3
06-23-2015,16,29.34,29.34,2503.6,1614.5
06-23-2015,17,27.51,27.51,2451.3,1600
06-23-2015,18,29.88,29.88,2513.8,1629.7
06-23-2015,19,29.33,33.11,2457,1583.9
06-23-2015,20,24.7,35.03,2320.9,1460
06-23-2015,21,13.24,16.79,2243.4,1410.5
06-23-2015,22,13.41,13.41,2187.3,1367.4
06-23-2015,23,12.96,12.96,2142.2,1334.8
06-23-2015,24,12.25,12.25,2016.3,1278.8
06-24-2015,1,9.91,9.91,1795.8,1170.7
06-24-2015,2,6.4,6.4,1810.8,1101
06-24-2015,3,5.24,5.24,1784,1073.9
06-24-2015,4,4.7,4.7,1794.9,1063.3
06-24-2015,5,4.25,4.25,1804.7,1054.2
06-24-2015,6,5.33,5.33,1891.6,1109.8
06-24-2015,7,11.14,11.14,2214.1,1287.5
06-24-2015,8,13.39,13.39,2628.7,1513.2
06-24-2015,9,13.67,16.65,2761.4,1637.4
06-24-2015,10,13.57,16.81,2815.2,1707.8
06-24-2015,11,13.53,16.82,2877.2,1741.6
06-24-2015,12,13.51,16.74,2871.8,1747.5
06-24-2015,13,13.5,17.45,2815.8,1743.9
06-24-2015,14,13.47,16.64,2812.3,1737.4
06-24-2015,15,13.45,14.72,2731,1719.4
06-24-2015,16,13.31,13.77,2572.6,1673.9
06-24-2015,17,13.06,13.06,2513.3,1651.1
06-24-2015,18,12.95,12.95,2602.7,1715.9
06-24-2015,19,13,13,2503.1,1676.2
06-24-2015,20,12.71,12.71,2341.8,1581.3
06-24-2015,21,12.53,12.53,2225.4,1485
06-24-2015,22,12.37,12.37,2109.2,1417.4
06-24-2015,23,11.61,11.61,2035.5,1329.8
06-24-2015,24,11,11,1912.3,1227.2
06-25-2015,1,8.26,8.26,1787.5,1161.2
06-25-2015,2,6.61,6.61,1719.5,1107.1
06-25-2015,3,5.1,5.1,1697.1,1072.7
06-25-2015,4,4.86,4.86,1696.4,1060.2
06-25-2015,5,5.21,5.21,1692.9,1052.7
06-25-2015,6,6.88,6.88,1763.9,1116.5
06-25-2015,7,11.51,11.51,2130.7,1286.9
06-25-2015,8,16.35,16.35,2517,1501.6
06-25-2015,9,16.85,16.85,2669.6,1611.2
06-25-2015,10,21.86,21.86,2706,1658.2
06-25-2015,11,38.89,38.89,2773.6,1688.7
06-25-2015,12,30.36,30.36,2751.3,1689.8
06-25-2015,13,18.01,18.01,2684.5,1672.6
06-25-2015,14,19.9,19.9,2695.6,1667.5
06-25-2015,15,17.65,17.65,2633.4,1646.5
06-25-2015,16,16.71,16.71,2501.6,1608.5
06-25-2015,17,16.16,16.16,2446.3,1590.1
06-25-2015,18,23.86,23.86,2534.5,1656.3
06-25-2015,19,34.48,34.48,2458.6,1625.9
06-25-2015,20,32.1,32.1,2325.4,1541.9
06-25-2015,21,14.04,14.04,2241.1,1449.1
06-25-2015,22,13.68,13.68,2128.1,1378.4
06-25-2015,23,12.24,12.24,2051.6,1317.4
06-25-2015,24,11.24,11.24,1939.4,1218.1
06-26-2015,1,12.71,12.71,1806.9,1115.6
06-26-2015,2,12.4,12.4,1719.7,1054.6
06-26-2015,3,12.15,12.15,1707.1,1022.4
06-26-2015,4,12.02,12.02,1707.7,1007.9
06-26-2015,5,12.02,12.02,1687.1,995.3
06-26-2015,6,12.38,12.38,1767.8,1065.7
06-26-2015,7,30.69,30.69,2077.9,1278.9
06-26-2015,8,44.51,44.51,2459.3,1493.6
06-26-2015,9,45.05,45.05,2617,1600.8
06-26-2015,10,41.33,41.33,2642.4,1643.9
06-26-2015,11,37.91,37.91,2703.8,1666.5
06-26-2015,12,36.97,36.97,2675.8,1665.7
06-26-2015,13,35.98,35.98,2549.9,1639.9
06-26-2015,14,35.44,35.44,2483.9,1617.9
06-26-2015,15,33.93,33.93,2360.6,1576.4
06-26-2015,16,34.17,34.17,2270.1,1538.3
06-26-2015,17,34.27,35.72,2255.8,1524.6
06-26-2015,18,38.61,38.61,2351.9,1572.1
06-26-2015,19,41.26,41.26,2340.4,1552.5
06-26-2015,20,41.03,41.03,2195.4,1465.7
06-26-2015,21,36.95,36.95,2060.3,1383.8
06-26-2015,22,31.82,31.82,1955.3,1332.7
06-26-2015,23,30.24,30.24,1903.7,1297.2
06-26-2015,24,12.99,12.99,1809.6,1208.6
06-27-2015,1,16.24,16.24,1685.2,1114
06-27-2015,2,15.13,15.13,1599,1042.4
06-27-2015,3,14.32,14.32,1554.2,1011.4
06-27-2015,4,13.85,13.85,1531.8,991
06-27-2015,5,13.36,13.36,1506.2,960.8
06-27-2015,6,13.48,13.48,1504.5,949.9
06-27-2015,7,25.13,25.13,1593.3,1007
06-27-2015,8,26.08,26.08,1795.8,1123
06-27-2015,9,33.21,33.21,1966.2,1258.1
06-27-2015,10,35.48,35.48,2094.1,1360.2
06-27-2015,11,34.91,34.91,2161.4,1418.2
06-27-2015,12,34.13,34.13,2142.5,1429.1
06-27-2015,13,32.34,32.34,2108.8,1412.8
06-27-2015,14,28.14,28.14,2057.5,1400.6
06-27-2015,15,26.43,26.43,2019.8,1379.1
06-27-2015,16,25.05,25.05,1988.2,1360.6
06-27-2015,17,25.06,25.06,2015.7,1377.4
06-27-2015,18,27.01,27.01,2142.9,1453.6
06-27-2015,19,29.41,29.41,2123.4,1464.9
06-27-2015,20,24.2,24.2,1995.9,1397.6
06-27-2015,21,16.24,16.24,1923.4,1332.9
06-27-2015,22,15.78,15.78,1835.8,1292.7
06-27-2015,23,15.72,15.72,1775.8,1255.8
06-27-2015,24,14.35,14.35,1682.6,1186.3
06-28-2015,1,14.19,14.19,1586.1,1097.9
06-28-2015,2,13.47,13.47,1533.1,1034
06-28-2015,3,13.12,13.12,1504.2,994.6
06-28-2015,4,12.71,12.71,1487.2,970.1
06-28-2015,5,12.12,12.12,1456.3,937.8
06-28-2015,6,12.13,12.13,1450.2,919.7
06-28-2015,7,12.74,12.74,1518.7,963
06-28-2015,8,13.4,13.4,1647.2,1067.3
06-28-2015,9,14.37,14.37,1816.8,1202
06-28-2015,10,15.56,15.56,1951.7,1305.5
06-28-2015,11,15.04,15.04,2013.4,1357.3
06-28-2015,12,16.07,16.07,2026.5,1387.3
06-28-2015,13,15.23,15.23,2008.8,1376.9
06-28-2015,14,14.94,14.94,1967.6,1358.5
06-28-2015,15,14.3,14.3,1915.5,1343.9
06-28-2015,16,14.68,14.68,1911.7,1330
06-28-2015,17,15.55,15.55,1969.7,1351.4
06-28-2015,18,17.42,17.42,2147.8,1425.1
06-28-2015,19,28.72,28.72,2186.4,1446.8
06-28-2015,20,32.87,32.87,2203.9,1391.3
06-28-2015,21,32.84,32.84,2044.7,1331.7
06-28-2015,22,30.6,30.6,1980.3,1291.1
06-28-2015,23,24.31,24.31,1972,1244.5
06-28-2015,24,15.54,15.54,1794.8,1156.6
06-29-2015,1,13.71,13.71,1676.7,1063.2
06-29-2015,2,12.94,12.94,1604.8,1014.4
06-29-2015,3,11.79,11.79,1573.5,987.4
06-29-2015,4,11.48,11.48,1578.4,978.6
06-29-2015,5,11.48,11.48,1590.9,978.5
06-29-2015,6,13.95,13.95,1712.8,1045
06-29-2015,7,17.22,17.22,2040.2,1221.9
06-29-2015,8,36.3,36.3,2425.5,1456.4
06-29-2015,9,47.62,47.62,2632.7,1582.2
06-29-2015,10,43.93,43.93,2682,1646
06-29-2015,11,41.55,41.55,2769.7,1694.1
06-29-2015,12,40.02,40.02,2770.1,1694.3
06-29-2015,13,34.55,34.55,2691.7,1688.7
06-29-2015,14,32.62,32.62,2706.3,1679.7
06-29-2015,15,31.69,31.69,2640.4,1652.9
06-29-2015,16,32.17,32.17,2524.2,1603.2
06-29-2015,17,34.5,34.5,2453,1584.8
06-29-2015,18,39.46,39.46,2565.6,1642.8
06-29-2015,19,39.13,39.13,2488.6,1620.1
06-29-2015,20,32.03,32.03,2358.3,1525.3
06-29-2015,21,29.86,29.86,2240.8,1431.3
06-29-2015,22,23.58,23.58,2126.9,1360.7
06-29-2015,23,17.04,17.04,2044.4,1301.4
06-29-2015,24,14.05,14.05,1905.9,1205
06-30-2015,1,13.66,13.66,1788.4,1103.6
06-30-2015,2,12.18,12.18,1719.2,1047
06-30-2015,3,11.61,11.61,1684.6,1014.4
06-30-2015,4,11.38,11.38,1697.6,1003
06-30-2015,5,11.49,11.49,1687.6,980.2
06-30-2015,6,13.63,13.63,1766,1041.5
06-30-2015,7,36.07,36.07,2098.5,1230.6
06-30-2015,8,42.55,42.55,2467.1,1454.8
06-30-2015,9,42.61,42.61,2663.2,1585.9
06-30-2015,10,37.93,37.93,2697.3,1643.6
06-30-2015,11,36.07,36.07,2766.9,1673.3
06-30-2015,12,35.72,35.72,2766,1693.7
06-30-2015,13,32.91,32.91,2712.7,1667.4
06-30-2015,14,31.88,31.88,2707.8,1657
06-30-2015,15,31.23,31.23,2648.5,1621.3
06-30-2015,16,31.97,31.97,2523.9,1578.1
06-30-2015,17,33.92,33.92,2457.1,1550.9
06-30-2015,18,40.02,40.02,2535.2,1592.5
06-30-2015,19,43.9,43.9,2472.3,1557.6
06-30-2015,20,46.79,46.79,2360.5,1476.8
06-30-2015,21,44.54,44.54,2251,1402.1
06-30-2015,22,41.16,41.16,2152.2,1341.5
06-30-2015,23,36.93,36.93,2081.7,1290.5
06-30-2015,24,30.46,30.46,1967.8,1204.6
07-01-2015,1,13.43,13.43,1828.9,1097.2
07-01-2015,2,12.85,12.85,1747.1,1031.4
07-01-2015,3,12.29,12.29,1696,1001.4
07-01-2015,4,11.92,11.92,1692.9,992.5
07-01-2015,5,12,12,1677.2,971
07-01-2015,6,13.27,13.27,1777.1,1032.7
07-01-2015,7,29.17,29.17,2105.8,1214.1
07-01-2015,8,39.78,39.78,2487.5,1466.4
07-01-2015,9,41.54,41.54,2677.6,1628.9
07-01-2015,10,36.9,36.9,2717.7,1679.1
07-01-2015,11,34.22,34.22,2764.8,1712.7
07-01-2015,12,31.99,31.99,2752.9,1710.1
07-01-2015,13,30.04,30.04,2693.4,1705.5
07-01-2015,14,28.77,28.77,2730,1694.8
07-01-2015,15,29.43,29.43,2671.9,1635.2
07-01-2015,16,29.99,29.99,2549.4,1586.8
07-01-2015,17,29.83,29.83,2491,1552.7
07-01-2015,18,32.36,32.36,2543.4,1576
07-01-2015,19,19.94,19.94,2479.5,1538.8
07-01-2015,20,17.43,17.43,2355,1467.3
07-01-2015,21,15.17,15.17,2242.6,1396.4
07-01-2015,22,14.21,14.21,2167.7,1337.6
07-01-2015,23,13.4,13.4,2104.6,1289.4
07-01-2015,24,12.4,12.4,2017.1,1207
07-02-2015,1,10.57,10.57,1929.6,1103.2
07-02-2015,2,9,9,1836.8,1044.4
07-02-2015,3,7.31,7.31,1796.8,1014.2
07-02-2015,4,6.62,6.62,1802.4,1001.2
07-02-2015,5,6.49,6.49,1783.1,973.2
07-02-2015,6,9.23,9.23,1861.3,1042
07-02-2015,7,12.25,12.25,2177.2,1220.2
07-02-2015,8,13.44,13.44,2521.1,1446.3
07-02-2015,9,14.02,14.02,2740.8,1583.1
07-02-2015,10,14.09,14.09,2808.3,1647.9
07-02-2015,11,14.12,14.12,2856.3,1686.7
07-02-2015,12,13.83,13.83,2889.2,1689.3
07-02-2015,13,13.42,13.42,2882.1,1677.4
07-02-2015,14,13.07,13.07,2904.5,1688.5
07-02-2015,15,12.92,12.92,2839.8,1698.5
07-02-2015,16,12.11,12.11,2630.1,1630.8
07-02-2015,17,11.69,11.69,2578.1,1568.2
07-02-2015,18,12.08,12.08,2606.1,1591.3
07-02-2015,19,12.58,12.58,2539.2,1562.2
07-02-2015,20,12.65,12.65,2414.5,1486
07-02-2015,21,12.6,12.6,2276.9,1412.9
07-02-2015,22,11.58,11.58,2184.5,1359.7
07-02-2015,23,10.8,10.8,2114.2,1305.7
07-02-2015,24,8.73,8.73,2003,1221.8
07-03-2015,1,4.86,4.86,1883.1,1110
07-03-2015,2,4.72,4.72,1797.8,1047.6
07-03-2015,3,4.33,4.33,1764.2,1012.8
07-03-2015,4,4.19,4.19,1758.7,1000.2
07-03-2015,5,4.27,4.27,1736.9,976.8
07-03-2015,6,5.07,5.07,1812.1,1039.4
07-03-2015,7,10.03,10.03,2105.9,1227.5
07-03-2015,8,13.02,13.02,2484.7,1454.9
07-03-2015,9,41.9,41.9,2674.6,1593
07-03-2015,10,41.28,41.28,2707.7,1656.2
07-03-2015,11,41.32,41.32,2782.2,1697.1
07-03-2015,12,41.29,41.29,2773.2,1697.6
07-03-2015,13,35.22,35.22,2658,1662
07-03-2015,14,33.95,33.95,2588.5,1636.1
07-03-2015,15,35.34,35.34,2483.4,1589
07-03-2015,16,35.24,35.24,2365.5,1554
