Date,time,price_west,DK-West: Gross consumption,price_east,DK-East: Gross consumption,DK-West: Net consumption,DK-East: Net consumption
29-10-2016,16,32.15,2193.3,32.15,1558.9,2076.9,1509.1
29-10-2016,17,32.79,2190.7,32.79,1570.8,2108.1,1534
29-10-2016,18,35.31,2390.2,35.31,1721.1,2323.2,1678.7
29-10-2016,19,36.18,2535.5,36.18,1848.7,2470.9,1799.8
29-10-2016,20,35.65,2351,35.65,1729.8,2292.4,1681.4
29-10-2016,21,34.35,2186,34.35,1616.4,2128.8,1566.8
29-10-2016,22,34.11,2046.5,34.11,1517.8,1989.8,1469.3
29-10-2016,23,33.99,1913.7,33.99,1420.9,1853.7,1373.1
29-10-2016,24,33,1784.5,33,1329,1729.5,1282.5
30-10-2016,1,32.57,1677.4,32.57,1230,1611.9,1194.2
30-10-2016,2,32.15,1640.2,32.15,1161.4,1541.8,1126.7
30-10-2016,3,32.05,3152.6,31.55,2228.2,2971.3,2160.7
30-10-2016,4,32.14,1554.3,31.4,1084.2,1478.8,1061.7
30-10-2016,5,32.16,1572.4,31.52,1102.8,1508.2,1070.4
30-10-2016,6,32.73,1621.2,32.73,1132.8,1578.1,1104.9
30-10-2016,7,33.37,1772.6,33.37,1224.8,1728.9,1190.6
30-10-2016,8,34.17,1944.1,34.17,1332.1,1899.8,1298.3
30-10-2016,9,35.02,2109.1,35.02,1461.1,2049.8,1425.7
30-10-2016,10,36.49,2172,36.49,1524.2,2107.5,1498
30-10-2016,11,36.99,2187,36.99,1564.9,2119.8,1531
30-10-2016,12,38.33,2199.1,38.33,1552.1,2105.1,1518.4
30-10-2016,13,37.2,2162.5,37.2,1530.7,2071.3,1506.9
30-10-2016,14,34.59,2099.7,34.59,1526.8,2042.3,1491.1
30-10-2016,15,34.76,2081.9,34.76,1515.5,2030.3,1480.5
30-10-2016,16,34.9,2124.9,34.9,1526.3,2054.2,1494.2
30-10-2016,17,34.64,2313.6,37.72,1646.5,2211.4,1620.2
30-10-2016,18,46.11,2712,46.11,1915.1,2604.4,1880
30-10-2016,19,44.87,2602.5,44.87,1869.3,2510.1,1829.5
30-10-2016,20,43.88,2423.7,43.88,1738.7,2330.3,1699.8
30-10-2016,21,40.25,2241.4,40.25,1597.7,2153.8,1565.6
30-10-2016,22,39,2098.4,39,1488.5,2003,1450
30-10-2016,23,38.06,1940.3,38.06,1349.1,1848.2,1312.2
30-10-2016,24,36.73,1806.3,36.73,1233.4,1715.2,1198
31-10-2016,1,35.36,1702.1,35.36,1140.3,1640.3,1118.3
31-10-2016,2,34.94,1644.7,34.94,1092.8,1592.3,1067.8
31-10-2016,3,34.66,1623.2,34.66,1073.5,1578.6,1050.9
31-10-2016,4,34.35,1621.2,34.35,1092.2,1579.8,1062.5
31-10-2016,5,34.39,1720.4,34.39,1120,1657.6,1089.6
31-10-2016,6,40.03,1928.1,40.03,1237.1,1839.2,1208.7
31-10-2016,7,45.29,2412.7,45.29,1547.1,2301.4,1519.8
31-10-2016,8,51.68,2809.1,51.68,1793,2704.1,1766.1
31-10-2016,9,50.47,2904.2,50.47,1869,2804.3,1832.9
31-10-2016,10,47.38,2926.6,47.38,1904.8,2814,1861.5
31-10-2016,11,46.2,2956.5,46.2,1922.8,2848.3,1882.9
31-10-2016,12,46.06,2941.6,46.06,1928,2841.3,1887.4
31-10-2016,13,39,2873.2,39,1933.1,2760.4,1891.9
31-10-2016,14,38.08,2895,38.08,1938.3,2785,1896.5
31-10-2016,15,38.64,2841.9,38.64,1921.6,2735.7,1880.4
31-10-2016,16,46.04,2756.7,46.04,1891.1,2651.6,1851.4
31-10-2016,17,49.73,2822.7,49.73,1980.6,2723.8,1949.2
31-10-2016,18,59.2,3108.4,59.2,2160.7,3008.7,2132.4
31-10-2016,19,55.98,2945.5,55.98,2070.7,2845.7,2043.8
31-10-2016,20,47.79,2742.5,47.79,1933.3,2645.2,1894.7
31-10-2016,21,44.13,2564.6,44.13,1781.2,2465.6,1756.8
31-10-2016,22,40.26,2370.8,40.26,1650.7,2268.2,1616.8
31-10-2016,23,38.09,2154.5,38.62,1470.4,2072.8,1445.7
31-10-2016,24,33.89,1924.7,36.78,1328.9,1870.8,1299.6
01-11-2016,1,34.42,1822.9,34.42,1228.6,1762.6,1202.5
01-11-2016,2,33.68,1754.2,33.68,1187.9,1706.5,1150.7
01-11-2016,3,33.31,1734.2,33.31,1173.8,1684.6,1135.1
01-11-2016,4,33.01,1751.6,33.01,1188.6,1689,1152.6
01-11-2016,5,33.54,1811.6,33.54,1242.3,1754.6,1196.3
01-11-2016,6,33.31,1998.9,34.92,1347.2,1935.5,1300.6
01-11-2016,7,36.8,2439.8,40.13,1558.8,2372.1,1528.7
01-11-2016,8,37.5,2848.5,42.08,1794.1,2773.3,1760.9
01-11-2016,9,38.08,2929.8,42.88,1862.1,2861.6,1829.8
01-11-2016,10,34.79,2898.7,42.36,1901.4,2833.5,1870.8
01-11-2016,11,35.22,2934.9,39.89,1925.7,2872.1,1894.6
01-11-2016,12,35.31,2921.6,39.93,1912.6,2850.6,1881
01-11-2016,13,34.96,2866,40.85,1876.1,2773.6,1838.7
01-11-2016,14,34.86,2879.1,40.13,1832.7,2795.9,1796.2
01-11-2016,15,34.49,2809.6,39.19,1796.1,2729.8,1756.4
01-11-2016,16,33.49,2717.4,39.64,1768.4,2643.3,1730
01-11-2016,17,36.36,2767.8,40.72,1850.2,2691,1814.2
01-11-2016,18,37.08,3140.6,44.61,2095.3,3055.6,2060.2
01-11-2016,19,37.04,3003.4,43.06,2045.1,2928.9,2005.2
01-11-2016,20,36.13,2805.6,39.35,1906.1,2726.3,1865.8
01-11-2016,21,35.94,2626.5,37.15,1767.8,2547.5,1725.8
01-11-2016,22,33.68,2462.3,36.55,1632.8,2360.2,1587.6
01-11-2016,23,34.44,2253.1,34.56,1476.7,2154.2,1428.5
01-11-2016,24,33.05,2076.5,33.05,1329.7,1956.9,1280.6
02-11-2016,1,33.01,1949,33.01,1240.1,1821.5,1189.5
02-11-2016,2,32.61,1881.9,32.61,1185.1,1765,1139.1
02-11-2016,3,32.44,1865.1,32.44,1168.6,1749.9,1121
02-11-2016,4,32.28,1854,32.28,1176.8,1762.6,1131.7
02-11-2016,5,33.32,1894,33.32,1215.8,1824.8,1163.9
02-11-2016,6,33.1,2052.6,35.1,1323.1,1986.3,1274.7
02-11-2016,7,37.95,2486.9,39,1585.7,2410.4,1541.2
02-11-2016,8,39.04,2878.9,42.59,1801.9,2791.8,1757.9
02-11-2016,9,41.58,2958.7,41.96,1870.6,2884.9,1830.1
02-11-2016,10,39.19,2918.5,40.01,1899.9,2854.2,1858.2
02-11-2016,11,39,2949.3,39,1906.3,2886.8,1866.3
02-11-2016,12,38.54,2911.8,38.62,1887.7,2859.9,1847.8
02-11-2016,13,38.22,2851.5,38.94,1892.9,2796.7,1850.1
02-11-2016,14,38.34,2867.5,38.85,1883.8,2811.9,1843.6
02-11-2016,15,38.29,2813.7,38.58,1862.1,2757.6,1822.3
02-11-2016,16,38.26,2729,39.22,1858.1,2670.5,1819.3
02-11-2016,17,39.16,2832.3,41.81,1957.6,2756.8,1922.6
02-11-2016,18,47.52,3172.5,47.52,2165.1,3087.4,2136.5
02-11-2016,19,46.06,3021.8,46.06,2101.5,2954.2,2070.8
02-11-2016,20,41.79,2817.6,41.79,1951.8,2745,1926.8
02-11-2016,21,39.98,2627.3,39.98,1801.5,2561,1777.2
02-11-2016,22,37.95,2445.1,38.45,1675.3,2377.5,1648.5
02-11-2016,23,37,2226.6,37,1504.6,2184.6,1485.2
02-11-2016,24,35.67,2029.2,35.67,1354,2000.2,1335.4
03-11-2016,1,35.89,1913.7,35.89,1265.5,1877.1,1244.6
03-11-2016,2,35.66,1860,35.66,1206,1828.7,1187.2
03-11-2016,3,35.6,1842.7,35.6,1185.2,1810.2,1165.1
03-11-2016,4,35.87,1866.5,35.87,1193.3,1831,1173.4
03-11-2016,5,37.05,1963.6,37.05,1234.7,1899.3,1210.1
03-11-2016,6,39.6,2156.3,39.91,1350,2083.3,1325.1
03-11-2016,7,46.41,2577.3,46.1,1612.4,2506,1593
03-11-2016,8,52.94,2975.5,52.94,1828.5,2897.3,1807.8
03-11-2016,9,56.06,3061.9,56.06,1907.7,2986.3,1883.8
03-11-2016,10,50.11,3024.3,50.11,1920.2,2947.4,1893.4
03-11-2016,11,46.86,3060,46.86,1910.3,2974.6,1885.3
03-11-2016,12,47.63,3034.1,47.63,1884.2,2957.5,1861.2
03-11-2016,13,47.86,2966.4,47.86,1869.1,2885.3,1843.9
03-11-2016,14,47.77,2997,47.77,1854,2909.9,1828.9
03-11-2016,15,47.68,2944.1,47.68,1853.5,2870.2,1828.8
03-11-2016,16,48.51,2847.1,48.51,1850.3,2777.6,1825.5
03-11-2016,17,56,2937.5,56,1960.2,2858.1,1934.6
03-11-2016,18,59.99,3201.7,59.99,2149.5,3119.7,2123.7
03-11-2016,19,56.03,3053.5,56.03,2075.4,2968.6,2050.1
03-11-2016,20,47.71,2861.5,47.71,1933.4,2784.8,1909.5
03-11-2016,21,42.41,2674.8,42.91,1796.9,2596.3,1773.5
03-11-2016,22,39.55,2475.2,39.78,1659.1,2405.1,1635.4
03-11-2016,23,37.66,2252.9,38.05,1492.4,2189.4,1467.8
03-11-2016,24,35.76,2050.4,36.77,1344.3,1987.4,1318.7
04-11-2016,1,35.97,1930,37.09,1255.1,1853.8,1226.4
04-11-2016,2,35.86,1877.3,36.09,1197.6,1807.3,1169.9
04-11-2016,3,35.77,1853.9,35.88,1168.7,1790.2,1138.8
04-11-2016,4,35.72,1860.6,36.07,1170.7,1795.2,1141.4
04-11-2016,5,35.78,1920.4,37.28,1200.5,1856,1171.7
04-11-2016,6,35.93,2086.1,38.81,1312.3,2011,1279.7
04-11-2016,7,39.13,2528.1,40.66,1570.9,2437.8,1538.6
04-11-2016,8,45.65,2933.8,45.65,1802.7,2851.5,1774.8
04-11-2016,9,47.52,3030.8,47.52,1892.4,2953.4,1859
04-11-2016,10,47.52,3032.8,47.52,1928.9,2955.6,1892.2
04-11-2016,11,44.92,3053.5,45.02,1954.7,2975.5,1915.9
04-11-2016,12,44.82,2994.2,44.84,1954.2,2924.8,1914.4
04-11-2016,13,44.57,2847.4,44.57,1946.5,2775.7,1903.1
04-11-2016,14,44.03,2770.1,44.03,1924.9,2685.7,1882
04-11-2016,15,43.15,2640.1,43.15,1890.4,2565.9,1850.6
04-11-2016,16,44.52,2580.7,44.52,1866.4,2503.5,1831.3
04-11-2016,17,46.3,2719.1,46.3,1956.4,2615.5,1923.5
04-11-2016,18,47.87,2985,47.87,2090.1,2883.2,2056.7
04-11-2016,19,46.23,2843.9,46.23,2017.3,2750.9,1981.6
04-11-2016,20,40.15,2593.6,41.89,1855.1,2512.4,1822.6
04-11-2016,21,39.23,2400.2,39.69,1709.8,2320.4,1672.1
04-11-2016,22,38.99,2297.6,38.99,1581.6,2230.9,1550.1
04-11-2016,23,37.9,2135.4,37.9,1451.2,2080.8,1425.2
04-11-2016,24,35.96,1967.5,35.96,1333.9,1924.6,1311
05-11-2016,1,37.28,1865.6,37.28,1238.7,1811.3,1216.2
05-11-2016,2,37.07,1791,37.07,1170.8,1740.3,1150.5
05-11-2016,3,36.77,1747,36.77,1138.1,1705.5,1116
05-11-2016,4,36.38,1723.1,36.38,1129.4,1687.2,1109.7
05-11-2016,5,36.41,1740.7,36.41,1128.6,1707.1,1107.8
05-11-2016,6,36.81,1826.9,36.81,1154.4,1769.5,1132.1
05-11-2016,7,37.4,1981.7,37.4,1233.3,1919.1,1212
05-11-2016,8,38.12,2204.3,38.12,1336.6,2136.3,1316
05-11-2016,9,38.96,2389.6,38.96,1463.4,2312.1,1442.8
05-11-2016,10,39.89,2487.9,39.89,1565.4,2419.6,1545
05-11-2016,11,41.16,2527.7,41.16,1627.2,2453.1,1604.7
05-11-2016,12,41.64,2523.4,41.64,1649.1,2454.2,1625.8
05-11-2016,13,41.11,2489.3,41.11,1667.7,2426.3,1642.3
05-11-2016,14,39.82,2453.7,39.82,1684.7,2391.6,1657.4
05-11-2016,15,39.35,2433.2,39.35,1696.2,2368,1667.9
05-11-2016,16,38.88,2445.9,39.13,1719.9,2374,1691.1
05-11-2016,17,41.29,2582.4,41.63,1813.2,2507.4,1785.1
05-11-2016,18,43.34,2843.3,43.34,1948,2750.7,1920.9
05-11-2016,19,42.52,2717.4,42.52,1890.6,2646.7,1864.5
05-11-2016,20,39.92,2480.9,39.92,1743.2,2430.4,1718.4
05-11-2016,21,38.3,2320.2,38.86,1622.4,2272.2,1596.3
05-11-2016,22,37.08,2197,38.77,1521.2,2146.3,1495.6
05-11-2016,23,36.67,2069.2,37.68,1420.2,2014.1,1392.1
05-11-2016,24,36.1,1942.8,36.1,1317.8,1878,1291.8
06-11-2016,1,35.58,1857.3,35.58,1228.5,1776.1,1203.5
06-11-2016,2,34.93,1802.3,34.93,1164.1,1708.3,1139.9
06-11-2016,3,35.03,1753.5,35.03,1129.2,1667.5,1106
06-11-2016,4,34.14,1738.8,34.14,1120.7,1653,1099.1
06-11-2016,5,34.14,1756.9,34.14,1121.8,1668,1100.5
06-11-2016,6,34.57,1804.4,34.57,1144.5,1716.3,1119.8
06-11-2016,7,35.28,1922.4,35.28,1215.3,1844,1190.4
06-11-2016,8,35.1,2115.2,36.94,1320,2019.1,1295.5
06-11-2016,9,35.03,2305.8,37.73,1455.6,2202.3,1429.5
06-11-2016,10,36.53,2425.8,38.44,1570.8,2336,1543.8
06-11-2016,11,36.72,2501.4,39.26,1639.7,2404.7,1614.2
06-11-2016,12,36.81,2526.1,40.59,1680.9,2434.9,1654.2
06-11-2016,13,36.68,2517.3,39.89,1679.8,2420.8,1654.9
06-11-2016,14,36.88,2500,39.18,1675.4,2410.5,1649.8
06-11-2016,15,36.31,2507.1,39.3,1670.2,2410.6,1644.7
06-11-2016,16,36.23,2525.9,39.72,1691,2426.4,1666.2
06-11-2016,17,36.78,2677.7,41.71,1812.8,2573.1,1787.5
06-11-2016,18,37.29,2966.9,43.72,2000.1,2877.7,1971.2
06-11-2016,19,36.87,2875.2,43.69,1972.8,2794.2,1933.9
06-11-2016,20,36.73,2677.4,41.67,1848.9,2590.4,1807.9
06-11-2016,21,36.57,2505.6,39.76,1718.5,2407.9,1674.9
06-11-2016,22,36,2378.1,39.19,1611.3,2260.8,1564.7
06-11-2016,23,33.33,2219.9,38.04,1476.4,2099.9,1428
06-11-2016,24,30.23,2078.4,30.23,1357,1963.1,1309.8
07-11-2016,1,34.1,1982.6,34.1,1274.2,1875.3,1229.3
07-11-2016,2,33.65,1937,33.65,1219.7,1831.4,1176.5
07-11-2016,3,33.87,1931.6,33.87,1192.6,1829,1154.4
07-11-2016,4,34.24,1937.3,34.24,1204,1839.9,1168.3
07-11-2016,5,35.49,1985.9,35.82,1246.7,1909.7,1208.2
07-11-2016,6,34.24,2149.3,39.72,1357.8,2082.5,1320.7
07-11-2016,7,36.15,2605,44.33,1630.3,2536.8,1596.5
07-11-2016,8,40.81,3057.6,47.95,1866.8,2985,1835.1
07-11-2016,9,38.01,3189.4,49.01,1951.1,3112.9,1921.8
07-11-2016,10,38.07,3196.8,49.01,1974.7,3117.1,1947.3
07-11-2016,11,39.93,3223.3,45.54,1991.9,3135.6,1965.8
07-11-2016,12,39.98,3130.6,44.94,1977.1,3058.2,1952.4
07-11-2016,13,40.42,2994.6,47.72,1956.8,2935.5,1931.1
07-11-2016,14,41.3,3050.5,47.82,1938.7,2979.4,1913.1
07-11-2016,15,41.96,3027.8,48.05,1914.7,2957.2,1889.5
07-11-2016,16,42.14,2947.5,51.76,1905.6,2874.8,1880.9
07-11-2016,17,52.47,3058.4,57.04,2036.1,2981.7,2008.7
07-11-2016,18,66.43,3348.4,66.43,2254.8,3265.6,2225.2
07-11-2016,19,59.26,3176.9,59.26,2183.8,3099.1,2154.1
07-11-2016,20,45.35,2979.1,47.95,2035.7,2904.3,2009
07-11-2016,21,43.87,2783.5,44.65,1887.8,2710.9,1861.4
07-11-2016,22,37.85,2573.6,42.3,1741.8,2516.5,1717.7
07-11-2016,23,39.7,2388.8,40.17,1578.8,2321,1553.9
07-11-2016,24,37.24,2188.1,38.98,1426,2125.5,1401.5
08-11-2016,1,37.47,2048.9,38.39,1338.9,1994.4,1314.3
08-11-2016,2,37.05,2024.4,37.55,1290.2,1966.9,1265.1
08-11-2016,3,37.03,2036.7,37.06,1262.7,1983.4,1237.5
08-11-2016,4,37.15,2057.7,37.15,1271.9,1999.1,1246.7
08-11-2016,5,37.5,2125.4,38.85,1317,2063.9,1290.9
08-11-2016,6,37.17,2319.8,41.87,1429.7,2238.4,1404.2
08-11-2016,7,46.77,2773,47.92,1700.9,2671.6,1675.3
08-11-2016,8,61.65,3110,61.65,1938.7,3016.8,1912.5
08-11-2016,9,63.79,3201.2,63.79,2009.1,3122.7,1976
08-11-2016,10,62.35,3179.3,62.35,2022.9,3085.1,1997.2
08-11-2016,11,57.55,3205.5,57.55,2026.9,3113.6,2000.8
08-11-2016,12,57.58,3179.9,57.58,2010.1,3078.4,1984.3
08-11-2016,13,57.09,3050.2,57.09,1979.1,2970.4,1956.6
08-11-2016,14,58.09,3074.9,58.09,1969.9,2986.5,1945.2
08-11-2016,15,60.08,3033.9,60.08,1959.2,2946.4,1933.8
08-11-2016,16,66.28,2982,66.28,1959.7,2892.1,1933.3
08-11-2016,17,84.92,3092.8,84.92,2089.2,2993.9,2061.1
08-11-2016,18,104.96,3405.8,104.96,2289.1,3295.8,2261.6
08-11-2016,19,70.03,3243.8,70.03,2217.6,3148.6,2189.1
08-11-2016,20,55.07,3030.6,55.07,2074.6,2940.9,2045.8
08-11-2016,21,44.15,2831,45.23,1932.1,2739.7,1902.2
08-11-2016,22,42.45,2642.8,43.5,1801.4,2567.7,1769.3
08-11-2016,23,40.2,2433.4,40.98,1638.7,2366,1605.6
08-11-2016,24,37.31,2226.7,38.89,1481.1,2174.6,1448.6
09-11-2016,1,35.6,2082.3,38.29,1384,2045,1350.1
09-11-2016,2,33.38,2021.6,37.61,1325.4,1980.8,1295
09-11-2016,3,34.8,2019.9,37.03,1300.6,1964.4,1268.7
09-11-2016,4,34.71,2037.4,37.05,1304,1979.6,1272
09-11-2016,5,34.23,2077,38.49,1336.3,2034.5,1306.4
09-11-2016,6,35.77,2260.7,41.97,1450.4,2213.9,1423.5
09-11-2016,7,39.77,2703.2,47.57,1720.9,2638.4,1694
09-11-2016,8,54.73,3165.4,54.73,1943,3067.8,1916.4
09-11-2016,9,52.54,3237.5,56.56,1994.3,3163.3,1969.5
09-11-2016,10,51.43,3248.4,54.43,2023.4,3170.7,2000.6
09-11-2016,11,49.72,3369.2,50.91,2060.1,3292.9,2037.4
09-11-2016,12,53.86,3345.5,53.86,2033.7,3265.4,2012.2
09-11-2016,13,52.72,3183,54.48,2008,3108.5,1985.6
09-11-2016,14,52.76,3199.4,54.25,1987.1,3125.7,1964.7
09-11-2016,15,52.97,3152,52.97,1962.6,3079.4,1941.3
09-11-2016,16,54.11,3059.3,54.11,1935.1,2988.4,1912.9
09-11-2016,17,62.21,3152,63.74,2055.6,3073.6,2032.8
09-11-2016,18,78.44,3399.9,80.36,2265.9,3311.9,2241.4
09-11-2016,19,60.93,3248,62.43,2206.8,3164.7,2182.2
09-11-2016,20,57.1,3038,57.1,2059,2961.2,2034.3
09-11-2016,21,48.22,2913.6,48.22,1912.8,2834.8,1888.9
09-11-2016,22,40.85,2708,44.39,1771.6,2640.2,1748.4
09-11-2016,23,39.5,2490.3,41.92,1606.4,2433.5,1582.5
09-11-2016,24,37.1,2286,39.49,1448.3,2239.8,1425.6
10-11-2016,1,35.93,2163.2,38.76,1359.1,2104.9,1336.1
10-11-2016,2,35.73,2105.4,38.29,1300.3,2043.3,1277.2
10-11-2016,3,35.69,2092.4,37.9,1275.1,2034,1251.3
10-11-2016,4,35.7,2095.9,38.27,1284.4,2042.6,1260
10-11-2016,5,35.77,2151.8,39.38,1314.2,2100.9,1290.3
10-11-2016,6,36.9,2318.3,43.58,1429.4,2266.8,1406
10-11-2016,7,41.48,2758.2,50.62,1694.4,2688.2,1670
10-11-2016,8,50.37,3111.8,55.76,1941.4,3041.4,1915.5
10-11-2016,9,58.91,3177.1,60.36,2005.1,3112.8,1979.6
10-11-2016,10,59.98,3152.1,59.98,2022.7,3072.6,2000.4
10-11-2016,11,58.52,3171.2,58.52,2035.4,3083.1,2013.6
10-11-2016,12,59.93,3135.5,59.93,2014.7,3047.9,1982.8
10-11-2016,13,61.1,3068.2,61.1,1984.3,2971.7,1964
10-11-2016,14,65.01,3090.2,65.01,1977,2999.7,1955.4
10-11-2016,15,61.72,3070,61.72,1992,2970,1970.4
10-11-2016,16,65.08,3017.5,65.08,2000,2934.2,1976.1
10-11-2016,17,63.08,3133.2,75.06,2137.2,3045.6,2111.7
10-11-2016,18,98.15,3392.3,100.57,2312,3314.2,2287.5
10-11-2016,19,67.87,3184.9,69.54,2203,3115.5,2178
10-11-2016,20,58.79,2980.3,58.79,2047.2,2905.8,2022.1
10-11-2016,21,49.71,2808.2,49.71,1910.1,2737.2,1885.3
10-11-2016,22,41.96,2618.5,44.63,1767.8,2552.7,1744.1
10-11-2016,23,39.72,2392.5,42.6,1603.6,2345.3,1580.2
10-11-2016,24,37.76,2193.2,39.23,1457.1,2145.7,1433.4
11-11-2016,1,37.07,2072.5,39.73,1363.4,2013.8,1339.6
11-11-2016,2,36.22,2007.7,39.17,1302.1,1954,1279.8
11-11-2016,3,35.96,1988,38.98,1283,1935.2,1260.6
11-11-2016,4,35.84,1992.7,39.19,1288.5,1943.8,1266.3
11-11-2016,5,36.46,2046.4,40.33,1325.3,1997.6,1302.3
11-11-2016,6,35.45,2221.2,45.77,1429.3,2165.3,1407.1
11-11-2016,7,37.6,2671.2,53.27,1692.5,2594.6,1669.4
11-11-2016,8,48.46,3115.4,89.07,1927.2,3026,1906.5
11-11-2016,9,54.97,3196.7,99.93,1988.7,3112.2,1968.5
11-11-2016,10,54.92,3117.5,89.88,2002.3,3035.3,1981.4
11-11-2016,11,55.9,3129.4,60.04,2011.4,3048.4,1990.3
11-11-2016,12,55.93,3064.2,57.31,1976,2982.5,1955.2
11-11-2016,13,54.93,2919.2,56.28,1934.7,2840,1913.8
11-11-2016,14,54.42,2844.3,54.42,1896.7,2756,1876.5
11-11-2016,15,51.7,2731.8,51.7,1859.4,2654.7,1838.3
11-11-2016,16,51.71,2699.5,52.98,1859.3,2615.4,1838.1
11-11-2016,17,57.91,2884.7,59.34,1998,2776.5,1976.1
11-11-2016,18,64.92,3186.7,74.91,2187.9,3076.8,2165
11-11-2016,19,56.94,3041.3,56.94,2126.7,2945.1,2104.2
11-11-2016,20,54.9,2792,54.9,1977,2703.2,1956.2
11-11-2016,21,45.79,2610.9,45.79,1837.4,2519.4,1816.6
11-11-2016,22,42.09,2467.2,44.42,1729.5,2374.7,1709.6
11-11-2016,23,43.48,2311.6,44.5,1618.7,2217.9,1598
11-11-2016,24,41.27,2157.5,41.27,1512.7,2062.2,1490.4
12-11-2016,1,40.21,2021.1,41.2,1416,1934,1392.7
12-11-2016,2,38.31,1937.2,39.25,1355.7,1863.5,1332.6
12-11-2016,3,36.78,1900.2,38.51,1326.8,1827.6,1302.4
12-11-2016,4,36.09,1892.1,38.55,1320.6,1820.6,1294.4
12-11-2016,5,36.05,1914.6,39.3,1328.7,1845.5,1301.5
12-11-2016,6,36.09,1980.2,41.76,1359.6,1905.2,1332.1
12-11-2016,7,36.33,2131.6,43.41,1433.7,2048.4,1405.3
12-11-2016,8,37.95,2355.1,42.62,1543.3,2258,1513.9
12-11-2016,9,38.66,2502.3,43.25,1680.4,2410.2,1650.4
12-11-2016,10,40.06,2575.1,44.67,1756.2,2476.5,1726.4
12-11-2016,11,40.06,2563.6,45.4,1782.7,2482.6,1755.8
12-11-2016,12,39.34,2503.4,44.4,1754.6,2435.8,1729.5
12-11-2016,13,38.54,2421.2,42.99,1720.3,2359.5,1695.5
12-11-2016,14,37.15,2365.5,42.79,1696.5,2302.3,1672.6
12-11-2016,15,36.09,2337.5,42.33,1673,2279,1649
12-11-2016,16,37.92,2407.3,44.06,1704.8,2345.1,1680.9
12-11-2016,17,39.98,2615.8,47.03,1870.6,2544.8,1845.5
12-11-2016,18,40.02,2890.9,51.33,2060,2811.9,2033.7
12-11-2016,19,39.62,2754.9,48.2,2010.2,2689.8,1985.3
12-11-2016,20,39.15,2523.5,44.73,1867.2,2469.6,1843.6
12-11-2016,21,36.1,2374,42.68,1749.5,2311,1726
12-11-2016,22,34.77,2267.7,42.09,1654.2,2187.9,1632
12-11-2016,23,35.51,2128.8,41.35,1558.1,2040.1,1536.2
12-11-2016,24,35.16,2005.3,38.6,1457.5,1900.7,1436
13-11-2016,1,35.42,1897.9,38.55,1371.5,1798,1349.8
13-11-2016,2,35.17,1840.8,36.4,1312.4,1737.8,1289.7
13-11-2016,3,35.15,1808.4,35.27,1278.7,1702.6,1255.6
13-11-2016,4,35.17,1802,35.3,1265,1694.6,1240.9
13-11-2016,5,35.23,1821.5,36,1270.5,1720.1,1244.9
13-11-2016,6,35.28,1869.1,36.83,1292.4,1769.1,1265.7
13-11-2016,7,35.59,1976.4,38.44,1350.5,1886.6,1324.9
13-11-2016,8,35.52,2134.8,38.65,1436.9,2052,1412.5
13-11-2016,9,35.89,2289.5,40.35,1561.8,2215.3,1538.5
13-11-2016,10,36.02,2389.8,41.72,1658.4,2311.7,1634.6
13-11-2016,11,35.87,2419.6,41.99,1709.5,2349.2,1685.4
13-11-2016,12,36.37,2430,42.47,1714.8,2360.6,1690.6
13-11-2016,13,36.2,2371.6,41.98,1689.6,2305.7,1665.3
13-11-2016,14,36.05,2313.3,41.95,1665.5,2250.2,1640.7
13-11-2016,15,36.28,2284.6,42.16,1655.1,2229.5,1629.4
13-11-2016,16,39.37,2337,43.5,1678,2276.4,1653.7
13-11-2016,17,41.51,2577,45.84,1853.6,2493.7,1829.9
13-11-2016,18,42.1,2933,48.02,2070.8,2838.7,2047
13-11-2016,19,41.71,2837.6,47.13,2040.8,2762.1,2016.2
13-11-2016,20,40.4,2640.2,44.61,1917.6,2576.5,1893.7
13-11-2016,21,39.8,2452,42.93,1780,2399.1,1757.4
13-11-2016,22,38.06,2301,42.36,1671.6,2253.8,1645.5
13-11-2016,23,37.44,2134.3,40.28,1532.3,2093.1,1505.1
13-11-2016,24,35.91,2002.5,38.18,1401.7,1961,1372.5
14-11-2016,1,32.56,1943.9,37.79,1321,1879.5,1290.6
14-11-2016,2,34.61,1923.6,36.01,1275.8,1838.8,1244.9
14-11-2016,3,34.5,1914.4,35.13,1261.4,1819.7,1231.8
14-11-2016,4,34.97,1925.8,36.66,1271.7,1840.5,1244.9
14-11-2016,5,31.68,1973.4,39.3,1309.4,1901.2,1282.6
14-11-2016,6,32.69,2134.5,41.04,1422.6,2077.6,1396.5
14-11-2016,7,42.59,2589.2,45,1697.4,2527.1,1672.4
14-11-2016,8,41.11,3055.9,48.97,1950.5,2980.1,1925.5
14-11-2016,9,39.86,3217.8,48.64,2010,3149.4,1985.6
14-11-2016,10,38.49,3194.8,45.51,2013.7,3128,1986.6
14-11-2016,11,37.07,3231.4,43.94,2008.4,3171.5,1978
14-11-2016,12,36.94,3147.3,44.56,1979.3,3089.1,1948.1
14-11-2016,13,36.76,3091.4,44.42,1965,3024.3,1932.6
14-11-2016,14,36.63,3123.7,44.53,1966.1,3064,1937.5
14-11-2016,15,36.41,3109.8,44.53,1959.5,3044.2,1931.6
14-11-2016,16,36.24,3064.6,45.55,1969.6,2995.4,1942
14-11-2016,17,36.86,3260.9,47.17,2111,3187,2083.1
